Понедельник
"11:40-13:10","2,4,6,8,10,12,14,16",Программирование,Лабораторные занятия,P3117,Письмак Алексей Евгеньевич,
"13:30-15:00","2,4,6,8,10,12,14,16",Программирование,Лабораторные занятия,P3117,Письмак Алексей Евгеньевич,
"17:00-18:30",чет,Экономика программной инженерии,Практические занятия,P34202,Гаврилов Антон Валерьевич,
"18:40-20:10",чет,Сетевые протоколы,Лабораторные занятия,P42193,Кустарев Павел Валерьевич,
,чет,Сетевые протоколы,Лабораторные занятия,P42194,Кустарев Павел Валерьевич,
,нечет,Сетевые протоколы,Лабораторные занятия,P42191,Кустарев Павел Валерьевич,
,нечет,Сетевые протоколы,Лабораторные занятия,P42192,Кустарев Павел Валерьевич,
"20:20-21:50",чет,Сетевые протоколы,Лабораторные занятия,P42193,Кустарев Павел Валерьевич,
,чет,Сетевые протоколы,Лабораторные занятия,P42194,Кустарев Павел Валерьевич,
,нечет,Сетевые протоколы,Лабораторные занятия,P42191,Кустарев Павел Валерьевич,
,нечет,Сетевые протоколы,Лабораторные занятия,P42192,Кустарев Павел Валерьевич,
Пятница
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"10:00-11:30","2,4,6,8,12,14,16",Языки программирования,Лабораторные занятия,P32301,Логинов Иван Павлович,
,нечет,Информационные системы и базы данных,Лабораторные занятия,P33302,Гаврилов Антон Валерьевич,
"11:40-13:10","2,4,6,8,12,14,16",Языки программирования,Лабораторные занятия,P32301,Логинов Иван Павлович,
,нечет,Информационные системы и базы данных,Лабораторные занятия,P33302,Гаврилов Антон Валерьевич,
"13:30-15:00","2,4,6,8,12,14,16",Программирование,Лабораторные занятия,P3112,Гаврилов Антон Валерьевич,
,"3,5,7,9,11,13,15,17",Основы профессиональной деятельности,Лабораторные занятия,P3112,Ткешелашвили Нино Мерабиевна,
"15:20-16:50","2,4,6,8,12,14,16",Программирование,Лабораторные занятия,P3112,Гаврилов Антон Валерьевич,
,"3,5,7,9,11,13,15,17",Основы профессиональной деятельности,Лабораторные занятия,P3112,Ткешелашвили Нино Мерабиевна,
"17:00-18:30","2,4,6,8,12,14,16",Моделирование,Лабораторные занятия,P34101,Алиев Тауфик Измайлович,
,нечет,Моделирование,Лабораторные занятия,P34111,Алиев Тауфик Измайлович,
"18:40-20:10","2,4,6,8,12,14,16",Моделирование,Лабораторные занятия,P34101,Алиев Тауфик Измайлович,
,нечет,Моделирование,Лабораторные занятия,P34111,Алиев Тауфик Измайлович,
Суббота
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"11:40-13:10","2,4,6,8,10,12,14,16",Интеллектуальный анализ данных,Лабораторные занятия,P42142,Платонов Алексей Владимирович,
,"2,4,6,8,10,12,14,16",Интеллектуальный анализ данных,Лабораторные занятия,P42145,Платонов Алексей Владимирович,
,"2,4,6,8,10,12,14,16",Интеллектуальный анализ данных,Лабораторные занятия,P42144,Платонов Алексей Владимирович,
,"3,5,7,9,11,13,15,17",Интеллектуальный анализ данных,Лабораторные занятия,P42141,Платонов Алексей Владимирович,
,"3,5,7,9,11,13,15,17",Интеллектуальный анализ данных,Лабораторные занятия,P42143,Платонов Алексей Владимирович,
"13:30-15:00","2,4,6,8,10,12,14,16",Интеллектуальный анализ данных,Лабораторные занятия,P42142,Платонов Алексей Владимирович,
,"2,4,6,8,10,12,14,16",Интеллектуальный анализ данных,Лабораторные занятия,P42145,Платонов Алексей Владимирович,
,"2,4,6,8,10,12,14,16",Интеллектуальный анализ данных,Лабораторные занятия,P42144,Платонов Алексей Владимирович,
,"3,5,7,9,11,13,15,17",Интеллектуальный анализ данных,Лабораторные занятия,P42141,Платонов Алексей Владимирович,
,"3,5,7,9,11,13,15,17",Интеллектуальный анализ данных,Лабораторные занятия,P42143,Платонов Алексей Владимирович,
"26.12.2022, Понедельник, 18 неделя"
Время,Неделя,Дисциплина,Вид,Учебная группа,Преподаватель,Примечание
"10:00-11:30",все,Языки программирования,Лабораторные занятия,P32301,Логинов Иван Павлович,
"11:40-13:10",все,Языки программирования,Лабораторные занятия,P32301,Логинов Иван Павлович,
"17:00-18:30",все,Моделирование,Лабораторные занятия,P34101,Алиев Тауфик Измайлович,
"18:40-20:10",все,Моделирование,Лабораторные занятия,P34101,Алиев Тауфик Измайлович,
